"","E","N","group","long","lat"
"816",3658.91037999926,2188.31990815497,22,1.95660363800008,42.4817749992973
"817",3659.8854070693,2188.65301258643,22,1.96797245300007,42.4857024072991
"818",3660.61455356479,2187.38000663785,22,1.97830774000008,42.4749795482944
"819",3661.26042625132,2185.43942478692,22,1.98843632000012,42.4581847072871
"820",3662.01057982951,2183.76713873841,22,1.99949507600013,42.4438961742809
"821",3661.71923410145,2183.68019502188,22,1.99608443200012,42.4428368062804
"822",3660.88816611788,2183.59335495855,22,1.98616255700012,42.4412606752797
"823",2906.85659316437,2459.4769596773,23,-7.69615637899991,43.7315127568223
"824",2907.11141791834,2458.92621227558,23,-7.69155839799987,43.7272402968207
"825",2907.73928643885,2458.94183380653,23,-7.68399003799993,43.7287051398212
"826",2908.50169120745,2459.09261664722,23,-7.67516028599988,43.7316348278223
"827",2908.69259975322,2459.35844384048,23,-7.67357337099994,43.7343610648235
"828",2908.76668425175,2459.89470368939,23,-7.67414303299989,43.7392031868255
"829",2909.01079869006,2460.36654121721,23,-7.67247473899987,43.7438418588273
"830",2909.67572615237,2460.44320921567,23,-7.66462154899992,43.7459170538282
"831",2910.20613004385,2460.38481888598,23,-7.65802975199992,43.7465274058284
"832",2911.6864751892,2460.73029918701,23,-7.64102128799988,43.752671611831
"833",2911.62140417887,2459.19075079604,23,-7.63760331899988,43.7390811168255
"834",2912.69440810823,2454.95092452691,23,-7.61302649599985,43.7042910778113
"835",2912.08072805821,2453.29706789652,23,-7.61595618399989,43.688544006805
"836",2912.83136543259,2453.40946219557,23,-7.60716712099992,43.6911074838059
"837",2914.12226740366,2454.53709461691,23,-7.59459387899991,43.7036807258111
"838",2915.11056626105,2455.93324602227,23,-7.58641516799992,43.7179629528168
"839",2915.97625323279,2455.33392502502,23,-7.57428951699992,43.7145449838154
"840",2916.7983084439,2455.73678365217,23,-7.56541907499989,43.7197940068176
"841",2917.74315143742,2456.4034895366,23,-7.55577551999991,43.7276065068207
"842",2918.96513166849,2456.57086826414,23,-7.54141191299993,43.7316348278223
"843",2921.96755806116,2455.47401431179,23,-7.50202389199992,43.7283389288212
"844",2922.82450666255,2454.92448444622,23,-7.49014238199989,43.7253278618198
"845",2928.46198802978,2449.67964932942,23,-7.4076228509999,43.691229553806
"846",2931.37223013867,2447.7130337546,23,-7.36705481699988,43.6800804658015
"847",2934.35289044823,2437.69113087718,23,-7.30410722599992,43.5985781867681
"848",2937.66600617276,2434.96982033427,23,-7.25674394399991,43.5816104137611
"849",2937.29939354321,2434.5867133994,23,-7.26016191299991,43.5775007127596
"850",2937.05641165106,2434.27673866468,23,-7.26227779899992,43.5742861947582
"851",2936.76560516549,2434.02454429078,23,-7.26512610599985,43.571478577757
"852",2936.23088945108,2433.82526847928,23,-7.27106686099989,43.5686302707558
"853",2936.05195963552,2433.01202212459,23,-7.27106686099989,43.5611432907529
"854",2936.99362609349,2432.27847073896,23,-7.25772050699987,43.556667379751
"855",2937.69492909417,2432.42462223164,23,-7.24962317599994,43.5593936167522
"856",2938.4219016055,2432.8716204269,23,-7.24201412699992,43.5648054007543
"857",2939.4497926082,2433.0665311129,23,-7.23009192599989,43.5686302707558
"858",2940.60162684235,2432.80013758907,23,-7.21544348899997,43.5686709607558
"859",2942.09317256662,2431.85921285439,23,-7.19489498599992,43.5635033167538
"860",2944.97293227588,2430.70016002405,23,-7.15697180899989,43.559271546752
"861",2949.81746626241,2429.76208415475,23,-7.09585527299992,43.5609805307526
"862",2951.29699585288,2430.29030520224,23,-7.07933508999986,43.5686302707558
"863",2952.52536741064,2429.20018750148,23,-7.06159420499994,43.5615908817531
"864",2953.83319202651,2428.64477022247,23,-7.04430091099988,43.5593936167522
"865",2954.62326771164,2427.73162613423,23,-7.03233801999994,43.5530052707494
"866",2954.272487985,2425.55561615828,23,-7.03087317599989,43.5332298797414
"867",2953.47259216303,2424.48744651163,23,-7.03774980399987,43.5222435517369
"868",2952.35555704185,2423.40023522119,23,-7.04841061099992,43.5104434217319
"869",2951.61750708718,2421.98333620769,23,-7.0536189439999,43.4965274057262
"870",2951.92003622444,2419.93404784528,23,-7.0445857409999,43.4791934217192
"871",2951.97770592755,2419.92062960133,23,-7.04385331899988,43.4791934217191
"872",2952.4134373277,2419.81926578343,23,-7.03831946499986,43.4791934217192
"873",2953.23888942168,2421.48530908285,23,-7.03270423099985,43.4954694627259
"874",2953.88162407922,2423.24033031181,23,-7.02953040299989,43.5121524057326
"875",2954.65827128676,2424.62052429831,23,-7.02375240799992,43.5258242807383
"876",2955.88585620435,2425.18069903471,23,-7.01036536399991,43.5332298797414
"877",2957.14467476842,2427.56384149921,23,-7.0013728509999,43.556667379751
"878",2961.87888988714,2427.53039579925,23,-6.94395911399988,43.5659854137548
"879",2969.65109413628,2426.03985542355,23,-6.84593665299988,43.5686302707558
"880",2970.76682663156,2425.38423430731,23,-6.8307185539999,43.5651309217545
"881",2975.56114562728,2424.68426259694,23,-6.77082271999995,43.5686302707558
"882",2978.5963599567,2422.97892807418,23,-6.72964433499987,43.5597598277523
"883",2980.58591252945,2422.27464046722,23,-6.70372473899988,43.5575625617513
"884",2985.41557009095,2423.62568577026,23,-6.64867102799991,43.5790469367601
"885",2989.33786661063,2422.30034360837,23,-6.59772701699993,43.5752220667586
"886",2993.05519405091,2419.93438437363,23,-6.54662024599986,43.5618350227531
"887",2995.60186412162,2417.7235686132,23,-6.51012122299989,43.5474714157472
"888",2996.55406535038,2418.14917752518,23,-6.4996638659999,43.5530866507495
"889",2997.49814976066,2418.16871609958,23,-6.48827063699985,43.5551211557503
"890",2999.48856555698,2417.70311775211,23,-6.4629613919999,43.5549583957503
"891",2999.45507077467,2418.24842553714,23,-6.46475175699989,43.5596784477522
"892",2999.5113983032,2419.5107354351,23,-6.46727454299992,43.5708682257568
"893",2999.47014915958,2420.03462230609,23,-6.46910559799989,43.5753848277586
"894",3000.51029393096,2419.56937632123,23,-6.45531165299988,43.5733503227578
"895",3002.13711106432,2418.07356626917,23,-6.43179277299993,43.5634219367538
"896",3003.20103949158,2417.57578181725,23,-6.41763261599991,43.5611432907529
"897",3007.43019365871,2417.48376460653,23,-6.3661189439999,43.5686302707559
"898",3011.48989145214,2416.57973267056,23,-6.31460527299993,43.5686302707559
"899",3012.68302022978,2416.54165431371,23,-6.30003821499992,43.5706240857567
"900",3014.94466732105,2417.0637157328,23,-6.27391516799985,43.5796165987605
"901",3016.93015934218,2417.1287788097,23,-6.24998938699989,43.5840518197623
"902",3017.52927023207,2417.59379270976,23,-6.24388587099989,43.5893008427644
"903",3018.23183738097,2418.00816281205,23,-6.23639889199992,43.5943057257665
"904",3019.34166461786,2417.94342204262,23,-6.22276770699988,43.595892639767
"905",3021.45736166005,2415.50295279628,23,-6.19098873599995,43.57855865576
"906",3022.40635397187,2414.93244508004,23,-6.17804928299991,43.5753848277586
"907",3028.3903002842,2412.91311316959,23,-6.10041256399989,43.5691999317561
"908",3029.74761625955,2413.31946228537,23,-6.08495032499988,43.5753848277586
"909",3030.86601557525,2412.42638268026,23,-6.06916256399991,43.5696882127563
"910",3032.15572272337,2412.69988823195,23,-6.05418860599991,43.5745710257584
"911",3033.52664192962,2413.37256532545,23,-6.03921464799987,43.5831159477618
"912",3034.88370382073,2413.68278569487,23,-6.02350826699989,43.5884463507639
"913",3044.0440119953,2411.69167293553,23,-5.90737870999987,43.588446350764
"914",3044.65480938555,2412.59138601077,23,-5.90217037699989,43.5975202437677
"915",3044.29162328574,2413.5122548874,23,-5.90884355399993,43.6049258427708
"916",3044.13279278581,2414.44907251309,23,-5.91307532499984,43.612860413774
"917",3045.34332521621,2415.36700222851,23,-5.90062415299985,43.6232363897782
"918",3045.26105890575,2415.7550275125,23,-5.90257727799988,43.6264915987795
"919",3045.20434666451,2416.60030352358,23,-5.90534420499994,43.6338158167825
"920",3045.11034374549,2416.96311957719,23,-5.90737870999987,43.6368268847838
"921",3047.64996289879,2416.40905280488,23,-5.87515214799993,43.6367861947838
"922",3048.6694292993,2416.71631923217,23,-5.86351477799993,43.6414248667858
"923",3049.29063553684,2417.97033971693,23,-5.85903886599988,43.6536318977907
"924",3050.03421745591,2418.86945062799,23,-5.85220292899993,43.6629499317945
"925",3051.26877096948,2418.51987174227,23,-5.8363337879999,43.6622175097942
"926",3053.57445092719,2416.69087817081,23,-5.80382239499994,43.6504987597894
"927",3054.97362382747,2414.85886354667,23,-5.78233801999991,43.6370303357839
"928",3058.2711064326,2408.75405258856,23,-5.72740637899992,43.5895449837644
"929",3059.28078228152,2406.16104558004,23,-5.70885169199991,43.5686302707559
"930",3059.82386193732,2406.04501370092,23,-5.70197506399992,43.5686302707558
"931",3060.54394310941,2407.50513719538,23,-5.69676673099991,43.5828311167616
"932",3061.04867813123,2406.9118278936,23,-5.68919837099987,43.57855865576
"933",3061.5959229981,2404.81594954781,23,-5.67747962099989,43.5611432907529
"934",3065.56053698154,2403.26916334195,23,-5.62559973899988,43.5549583957503
"935",3081.60928517683,2400.58394778777,23,-5.42422441299991,43.5611432907529
"936",3083.88335787005,2399.43774698379,23,-5.39386959499992,43.5552432257504
"937",3083.83450082675,2397.86803137719,23,-5.39073645699994,43.5413272107447
"938",3082.48144687939,2396.34487127431,23,-5.40355383999989,43.5254173797382
"939",3080.85949721355,2395.31713389216,23,-5.42080644399988,43.5133731087331
"940",3081.25775297926,2394.4575465808,23,-5.41392981699988,43.5065371717303
"941",3082.16636956658,2394.78468758356,23,-5.40367591099994,43.5110944627323
"942",3083.94371656443,2395.01342511353,23,-5.38263912699992,43.5163841767345
"943",3084.83328426832,2395.26174764082,23,-5.37242591099988,43.520209046736
"944",3085.55131767651,2395.85086197647,23,-5.36510169199988,43.5267194627386
"945",3085.92183089547,2396.53105153575,23,-5.36221269399994,43.5333926397414
"946",3086.46071292396,2397.00982233763,23,-5.35680091099991,43.5386009737437
"947",3087.67881531249,2396.98668880718,23,-5.34194902299993,43.5406354787444
"948",3090.94435713235,2395.96968421507,23,-5.29987545499995,43.5376651007432
"949",3092.11125824655,2395.25155955698,23,-5.28400631399993,43.5334740207415
"950",3097.07787323072,2390.23793525033,23,-5.21190344999994,43.498358460727
"951",3099.58311678578,2388.70066121006,23,-5.1778865229999,43.4893659477233
"952",3106.34971700307,2386.95920102029,23,-5.09166419199994,43.486273499722
"953",3108.14712906618,2386.03741851504,23,-5.0676977199999,43.48139068672
"954",3108.7258433309,2384.47010746529,23,-5.05703691299988,43.4686139937148
"955",3109.79604946303,2384.8974493308,23,-5.04503333199994,43.4743106087171
"956",3115.01278123108,2382.07210701114,23,-4.97516842399992,43.4587669887107
"957",3115.69557249141,2382.17325547862,23,-4.9671117829999,43.4608828747115
"958",3117.04115615066,2382.94260213638,23,-4.95254472599996,43.4700788377153
"959",3117.98881904049,2382.93949148551,23,-4.94102942599992,43.471747131716
"960",3118.79767163389,2382.52183860647,23,-4.93024654899992,43.4695091767152
"961",3120.4089253348,2381.19010943935,23,-4.90762285099992,43.4606387337115
"962",3125.8252357084,2378.86580617819,23,-4.83653723899991,43.4497744757069
"963",3131.72298362693,2374.49619995744,23,-4.75499426999988,43.4216576136953
"964",3133.22320790691,2373.67989446266,23,-4.73493404899992,43.4171003226936
"965",3150.62203425821,2368.60371070115,23,-4.51231848899994,43.4027367156875
"966",3150.94626825229,2368.50770016339,23,-4.50816809799989,43.4024518846875
"967",3152.67494303984,2366.03544625218,23,-4.48167883999992,43.3836123666796
"968",3154.63701029718,2367.35944209692,23,-4.46080481699994,43.3987083956859
"969",3156.96374633074,2367.34607019261,23,-4.4325251939999,43.4026146456874
"970",3159.04890732598,2366.30316135754,23,-4.40489661399987,43.3969994106852
"971",3160.3197985933,2364.54030039329,23,-4.38556881399995,43.3836123666796
"972",3160.82154829386,2364.4425310282,23,-4.37926184799991,43.3836123666796
"973",3161.90657372141,2365.65402765289,23,-4.36876380099994,43.3961856086849
"974",3162.72371559433,2365.89098475019,23,-4.35936438699991,43.3996849576863
"975",3166.34910619744,2364.74488405564,23,-4.3128149079999,43.3957787076848
"976",3176.42217660271,2363.88684680665,23,-4.18858801999994,43.4053815726886
"977",3178.92996695487,2365.19098613374,23,-4.16095943899992,43.4211693326952
"978",3184.24266408607,2365.80794662883,23,-4.09772701699995,43.4356143197012
"979",3186.18458461573,2365.7366051791,23,-4.07396399599988,43.4382591767022
"980",3189.74547610231,2365.05911454601,23,-4.02920488199993,43.4382591767022
"981",3190.25730793463,2365.26551954102,23,-4.02342688699989,43.4409447237034
"982",3190.4184729613,2365.77772593151,23,-4.02257239499988,43.4457461557053
"983",3190.64120905308,2366.25984592215,23,-4.02090410099987,43.4503848277072
"984",3191.32961187275,2366.36839994212,23,-4.01276607999993,43.4525007127081
"985",3191.85968033726,2366.07466334167,23,-4.0056860019999,43.4507917287075
"986",3193.54642627635,2364.33841191747,23,-3.98143469999988,43.4382591767022
"987",3194.03195751462,2364.77546495324,23,-3.97647050699993,43.4429385387042
"988",3194.41170283306,2364.84160684092,23,-3.97199459499996,43.4441592417046
"989",3194.79776494092,2364.77319601467,23,-3.96715247299988,43.4441999317046
"990",3195.30394877831,2364.77869172799,23,-3.96100826699992,43.445095113705
"991",3194.98486826778,2365.03677525511,23,-3.96544348899988,43.4468447887059
"992",3194.36584118289,2365.7931617049,23,-3.97459876199988,43.4525007127081
"993",3194.48705600696,2366.47854574462,23,-3.97459876199989,43.4587669887107
"994",3197.58935594317,2367.9666145504,23,-3.94005286399988,43.4771182257183
"995",3199.07384162933,2368.30749787399,23,-3.92271887899988,43.4826113897205
"996",3200.31212079393,2367.6879455264,23,-3.90632076699996,43.4791934217192
"997",3201.41849621985,2368.12356418037,23,-3.89378821499988,43.4848900357214
"998",3201.62879345782,2367.95065860628,23,-3.89085852799985,43.4837100227211
"999",3201.93999510498,2367.38172439604,23,-3.88585364499991,43.4791934217192
"1000",3204.50387756553,2368.390134768,23,-3.85680091099993,43.4923770147245
"1001",3206.98417987702,2368.44957980302,23,-3.82673092399988,43.4970156867264
"1002",3209.26489860485,2367.54047493074,23,-3.79702714799987,43.4927432257247
"1003",3211.22360690707,2365.64427671978,23,-3.76915442599991,43.4791934217192
"1004",3207.4890068852,2364.72309940522,23,-3.81265214799995,43.4648705047132
"1005",3205.86214179527,2364.02517117255,23,-3.83096269399991,43.4560000617095
"1006",3204.59104434765,2363.03104867776,23,-3.84430904899992,43.445095113705
"1007",3205.24733340318,2361.86907420014,23,-3.83385169199994,43.4358991507013
"1008",3205.5604233576,2361.4978416437,23,-3.8292537099999,43.4331322237002
"1009",3205.94613375875,2361.15902305821,23,-3.82384192599994,43.4307721976991
"1010",3205.65998429836,2361.1298062965,23,-3.82725989499988,43.4300397756989
"1011",3205.44448157175,2361.17932911351,23,-3.82998613199994,43.4301211556989
"1012",3205.30112341987,2361.08662684549,23,-3.83153235599988,43.4290632126984
"1013",3205.23489207291,2360.59330435687,23,-3.83128821499994,43.4245873016967
"1014",3206.10995673639,2360.39280910929,23,-3.8202205069999,43.4242617806965
"1015",3206.85259974439,2360.39188866228,23,-3.8111873039999,43.425482483697
"1016",3208.12330250408,2360.75216015493,23,-3.79649817599989,43.4307721976991
"1017",3208.77440876539,2361.2052600932,23,-3.78954016799988,43.4358584607013
"1018",3210.10008739399,2362.51636021978,23,-3.77619381399989,43.4496524057069
"1019",3210.46534362162,2362.77005726932,23,-3.7722875639999,43.4525007127081
"1020",3211.12233014976,2362.39484037527,23,-3.76349850199992,43.4502627567072
"1021",3211.68142837686,2361.18757323121,23,-3.75413977799988,43.4404971317033
"1022",3212.3678182555,2360.80707602557,23,-3.74498450399992,43.4382591767022
"1023",3212.78540903402,2361.18906325665,23,-3.74071204299989,43.4423281867039
"1024",3212.7725817341,2362.21184245771,23,-3.74303137899994,43.4513613897076
"1025",3212.48425650168,2363.3226570237,23,-3.74889075399992,43.4607201137115
"1026",3212.04778999286,2363.94627494835,23,-3.75552324099988,43.4655215467134
"1027",3212.16635987531,2364.62749121678,23,-3.75552324099988,43.471747131716
"1028",3213.2516229563,2364.25551290794,23,-3.7415258449999,43.4702415987154
"1029",3213.68437346905,2364.01418784399,23,-3.73574785099993,43.4688174447148
"1030",3214.1690160151,2363.55183125841,23,-3.72887122299994,43.4655215467134
"1031",3214.40016382165,2364.07423761741,23,-3.72716223899994,43.4705264287155
"1032",3214.50703029109,2364.05438879795,23,-3.72581946499986,43.4705264287155
"1033",3214.87997017978,2364.12302295801,23,-3.72142493399985,43.471747131716
"1034",3214.42891500914,2365.04791239726,23,-3.72887122299994,43.4791934217192
"1035",3215.36716424478,2365.27355756933,23,-3.71792558499987,43.4827334607206
"1036",3217.7464237915,2365.00245425311,23,-3.6883845689999,43.4842389937213
"1037",3218.75172060771,2365.40460002848,23,-3.67699133999986,43.4894473277233
"1038",3219.67807951533,2366.04666775114,23,-3.66706295499994,43.4966494757264
"1039",3220.62840393789,2366.32596403119,23,-3.6560766269999,43.5006777967279
"1040",3227.05887654507,2367.12625874157,23,-3.57941646999993,43.5182559217351
"1041",3229.02774597409,2366.61328045618,23,-3.55435136599993,43.5169131477347
"1042",3228.55234632729,2364.75709105928,23,-3.55626380099989,43.4997012337276
"1043",3229.90843916783,2364.42588308445,23,-3.53905188699985,43.4989688117274
"1044",3230.8399387907,2363.42848057471,23,-3.52562415299988,43.4916445927243
"1045",3231.55034636209,2362.3476758562,23,-3.51471920499989,43.4832217417208
"1046",3232.22011499673,2361.77053485553,23,-3.50536048099985,43.4791934217192
"1047",3237.53078914201,2359.82017359601,23,-3.43663489499988,43.4704857387155
"1048",3237.87180130785,2359.34949364005,23,-3.43150794199994,43.4668643197141
"1049",3238.03252971659,2358.74165857027,23,-3.42829342399989,43.461737366712
"1050",3238.00982112641,2358.05692261806,23,-3.42715410099987,43.4556338507095
"1051",3237.7297088193,2357.11582863183,23,-3.42861894399991,43.4468447887059
"1052",3237.38547194647,2357.01760557027,23,-3.43260657499991,43.4454206347053
"1053",3236.90733697477,2357.23305253433,23,-3.43887285099996,43.4465599577057
"1054",3236.23161079475,2357.19054271192,23,-3.44701087099986,43.4450951137051
"1055",3235.94938878255,2357.53579112607,23,-3.45116126199991,43.4476992807061
"1056",3235.28138916387,2358.16712102718,23,-3.4606013659999,43.452215881708
"1057",3234.56572319975,2358.51788505063,23,-3.47004146999992,43.4541690067088
"1058",3234.12191782337,2357.99246861041,23,-3.47435462099994,43.4487979137066
"1059",3233.74255380208,2357.41399186867,23,-3.47777258999986,43.4430606087042
"1060",3232.99806526706,2356.92965751546,23,-3.48582923099989,43.437567444702
"1061",3231.60656309613,2356.41650346974,23,-3.50169837099991,43.4307721976991
"1062",3233.14138703379,2355.82876737986,23,-3.4818009109999,43.4280459606981
"1063",3233.83606510144,2354.4299730177,23,-3.47044837099986,43.4167748016934
"1064",3234.50178108758,2353.82194933617,23,-3.46108964799989,43.4124616506916
"1065",3235.96500374009,2355.62244006941,23,-3.44701087099986,43.4307721976991
"1066",3236.60900901377,2354.17819692396,23,-3.43618730399987,43.4190127566943
"1067",3237.70429973581,2353.8737229334,23,-3.42223059799991,43.418076884694
"1068",3240.19648101616,2354.15673036722,23,-3.39248613199987,43.4245873016967
"1069",3241.31044140019,2353.72558173668,23,-3.37804114499991,43.4225527966958
"1070",3244.89094552656,2351.70189828462,23,-3.33031165299988,43.4103457646907
"1071",3249.67098007188,2350.14038104795,23,-3.26895097599987,43.4041201786882
"1072",3253.06540388798,2348.12373038565,23,-3.22354081899987,43.3916283166831
"1073",3254.07183718574,2347.7420665928,23,-3.2105199859999,43.3898379526822
"1074",3254.83093981744,2347.12016823734,23,-3.20002193899992,43.3855248016805
"1075",3256.3242055501,2344.67891379842,23,-3.17690995999987,43.3662376916725
"1076",3258.2941874611,2343.64948519772,23,-3.15086829299988,43.36021555667
"1077",3259.76053558573,2342.8890728566,23,-3.13149980399988,43.3557803356681
"1078",3261.25714128758,2342.43112332951,23,-3.11237545499992,43.3540713506675
"1079",3263.31597374783,2343.51200063365,23,-3.0895076159999,43.3668887336727
"1080",3265.58211723268,2341.47412933194,23,-3.05785071499991,43.3523623666668
"1081",3268.98602354627,2337.32939539276,23,-3.00816809799991,43.3209089156537
"1082",3269.12141046208,2338.15413219444,23,-3.00816809799991,43.3284365856568
"1083",3268.60932678729,2340.96403834831,23,-3.02000891799989,43.3525658166668
"1084",3268.55904574737,2342.36729347089,23,-3.02342688699988,43.3649356086719
"1085",3268.22077978061,2343.23869581039,23,-3.02928626199986,43.3721377566749
"1086",3268.29339052691,2343.68003717673,23,-3.02928626199986,43.3761660776765
"1087",3268.77566276268,2344.13187602761,23,-3.02432206899988,43.3809268196786
"1088",3269.89943451983,2344.29668336481,23,-3.01097571499989,43.3841413376798
"1089",3271.00603945586,2345.25361879048,23,-2.99941972599995,43.3943545536842
"1090",3274.82902379273,2346.78055978884,23,-2.95592200399991,43.4138451136921
"1091",3276.16397673559,2346.91403703848,23,-2.93993079299991,43.4171003226936
"1092",3276.29808512557,2347.7344562029,23,-2.93993079299992,43.4245873016967
"1093",3275.75893233512,2347.82869771652,23,-2.94668535099987,43.4245873016967
"1094",3275.86978420944,2348.50642989356,23,-2.94668535099987,43.4307721976991
"1095",3277.32300807449,2349.05967523687,23,-2.9300837879999,43.437933655702
"1096",3279.33880964951,2348.92814835821,23,-2.90526282499985,43.439886780703
"1097",3283.38232853202,2348.0414712466,23,-2.85423743399986,43.4382591767022
"1098",3287.213995374,2347.76280566006,23,-2.80699622299989,43.4416771457037
"1099",3289.00282514957,2348.15059947231,23,-2.78595943899995,43.4478620407063
"1100",3290.46850800346,2348.42037278299,23,-2.76862545499995,43.4525007127081
"1101",3291.44881275764,2347.99933954897,23,-2.75584876199992,43.4502627567072
"1102",3292.91601397257,2346.45422736981,23,-2.73493404899995,43.4387881477025
"1103",3294.24032932374,2344.61789910116,23,-2.71519934799991,43.4245059216966
"1104",3294.74216656386,2343.31261830914,23,-2.70653235599994,43.4136823536921
"1105",3295.22817497541,2340.40606233867,23,-2.69493567599991,43.3886172496816
"1106",3295.17024461336,2338.04199159026,23,-2.69102942599991,43.3675397756731
"1107",3295.56088530195,2338.41506120654,23,-2.68700110599985,43.3714460256747
"1108",3296.50165693048,2340.3255091332,23,-2.67926998599992,43.3898379526822
"1109",3296.6509454287,2340.84074652376,23,-2.67845618399992,43.3946393846842
"1110",3296.72917697893,2341.49646620064,23,-2.67878170499995,43.4005801396866
"1111",3296.90574694092,2342.09869958904,23,-2.67780514199998,43.406195374689
"1112",3297.36544848898,2342.48751794715,23,-2.67296301999991,43.4103457646907
"1113",3298.33281843927,2342.50087323857,23,-2.66120357999992,43.4119326786914
"1114",3299.24009579949,2342.07554091684,23,-2.64932206899988,43.4095319626905
"1115",3300.07481566207,2341.52985102287,23,-2.63809160099986,43.4059512336889
"1116",3302.49460185935,2340.65945860178,23,-2.60692298099989,43.4018822236872
"1117",3306.81505662209,2337.86906786178,23,-2.54889889199989,43.3836123666796
"1118",3310.13252529738,2336.58002990853,23,-2.50601152299993,43.377142639677
"1119",3311.81973142228,2335.56276140673,23,-2.48350989499994,43.3706322236742
"1120",3312.97719634394,2332.95876682895,23,-2.46442623599995,43.3492292286654
"1121",3320.16737867493,2327.98140470045,23,-2.36742102799991,43.3157005826515
"1122",3323.24913736573,2326.47026057109,23,-2.32705644399993,43.3068301396477
"1123",3326.58924522758,2325.5407718442,23,-2.28465735599985,43.3034935516465
"1124",3330.14124272149,2325.3747940783,23,-2.24111894399994,43.3072370406479
"1125",3332.91910546498,2325.67691786205,23,-2.20787512899991,43.3139915986508
"1126",3333.86133458316,2325.60892351237,23,-2.19627844999991,43.3147647106512
"1127",3334.27732030732,2325.1835646392,23,-2.19041907499988,43.3115908816498
"1128",3334.7155992226,2324.31521808448,23,-2.18346106699988,43.3045108036468
"1129",3335.31710655768,2323.42015208354,23,-2.17446855399987,43.2974307256439
"1130",3336.24545389325,2322.91095191858,23,-2.16222083199988,43.2942568976425
"1131",3336.47593762697,2322.99674459176,23,-2.1595759759999,43.295355530643
"1132",3336.77585713082,2323.20846177475,23,-2.15632076699995,43.2976748666439
"1133",3337.19969611009,2323.39989724656,23,-2.15151933499987,43.2999942026449
"1134",3337.7530368511,2323.43287303237,23,-2.14484615799992,43.3010928356454
"1135",3338.10101363316,2323.12881769383,23,-2.14004472599993,43.2988955696445
"1136",3338.20187681009,2322.58605682813,23,-2.13780676999994,43.2942162076425
"1137",3338.36217699682,2322.03816163986,23,-2.13483639199993,43.2895775356406
"1138",3338.89038904128,2321.70928568978,23,-2.12779700399994,43.2874209606398
"1139",3341.48979903292,2323.16570182871,23,-2.09886633999986,43.3041445926467
"1140",3342.53957982761,2323.34240326639,23,-2.08641516799986,43.3072370406479
"1141",3344.25221595358,2323.3291167064,23,-2.06554114499988,43.309597066649
"1142",3350.25033256295,2324.47516470721,23,-1.99461829299989,43.3284365856568
"1143",3352.25848011876,2325.36322463844,23,-1.97179114499988,43.3392194626612
"1144",3353.23872799294,2325.63976620957,23,-1.9603572259999,43.3430850226628
"1145",3354.41170092457,2325.40055938854,23,-1.94562740799992,43.3426374316626
"1146",3355.25157637138,2324.47871527526,23,-1.93370520699989,43.3356387336598
"1147",3355.66118800908,2323.31512748414,23,-1.92658443899992,43.3258731086556
"1148",3356.21349919122,2322.67755857337,23,-1.91869055899985,43.3209902966537
"1149",3357.46159374002,2323.31429457936,23,-1.90465247299991,43.3284365856568
"1150",3357.06298474257,2323.70753987017,23,-1.91022701699993,43.3313662726579
"1151",3356.49026525015,2324.60903025619,23,-1.9188533189999,43.3385684216609
"1152",3356.00951940641,2325.14363730689,23,-1.92568925699993,43.3426374316626
"1153",3359.49727881071,2326.08904711085,23,-1.88491777299987,43.3560244756681
"1154",3362.91191496503,2328.34215935292,23,-1.84740149599985,43.3809268196786
"1155",3366.03792234147,2329.43546036115,23,-1.81126868399991,43.3950869756844
"1156",3367.2669084756,2328.22057528771,23,-1.79407474488974,43.3860153268322
"1157",3366.88676477926,2326.97363369662,23,-1.79644893399995,43.3743820146758
"1158",3366.48499495335,2324.67100780157,23,-1.79717240399995,43.3533238676671
"1159",3366.30663798933,2323.32885042548,23,-1.79691402199996,43.3411282296621
"1160",3368.43979770662,2321.84349290126,23,-1.76823360199998,43.3309221346577
"1161",3369.23720549581,2320.32651698863,23,-1.75577958199988,43.3185456286528
"1162",3369.19038015979,2318.14782808788,23,-1.75242061299988,43.2990894526446
"1163",3369.33644813634,2317.64193993267,23,-1.74972998599992,43.2947926856429
"1164",3369.4653394699,2317.1956510879,23,-1.74735632299991,43.2910020906411
"1165",3370.35342699368,2317.2033044387,23,-1.73655594899986,43.2923198386418
"1166",3371.36306110597,2317.51702789697,23,-1.72482539799989,43.2965314686434
"1167",3373.12199488776,2317.47475187608,23,-1.70332800299985,43.2986243646445
"1168",3374.85356586667,2317.91042232798,23,-1.68301916499993,43.304928888647
"1169",3375.57498876793,2317.70991537852,23,-1.67387243599993,43.3041537426466
"1170",3376.99022574117,2316.74462720532,23,-1.65490718599988,43.2975391586439
"1171",3377.69915282082,2316.05296090804,23,-1.64503698699991,43.2923715156418
"1172",3377.61057024241,2315.53571167139,23,-1.64519201699994,43.2876431226398
"1173",3377.28836624549,2314.9012654293,23,-1.64798254399992,43.2815453036372
"1174",3377.28008209535,2313.91866454875,23,-1.64632889799987,43.2727861476337
"1175",3377.58991473612,2311.94879263314,23,-1.63904252099988,43.2556812496264
"1176",3377.91481831636,2311.38421260983,23,-1.63408158399991,43.2511078846246
"1177",3378.82843368804,2310.77978895943,23,-1.62188594599991,43.2469996076229
"1178",3379.67697659017,2310.51363183238,23,-1.61108557199989,43.2458110506224
"1179",3380.7089879592,2310.48594315428,23,-1.59847652199994,43.2469996076229
